user_id,event_name,event_time
209,used_advanced_feature,2024-01-28 07:25:00
209,clicked_upgrade,2024-01-29 15:34:00
209,viewed_feature,2024-02-01 17:10:00
209,used_advanced_feature,2024-02-11 07:30:00
209,used_advanced_feature,2024-02-16 20:42:00
209,used_advanced_feature,2024-02-21 01:36:00
210,visited_homepage,2024-02-25 11:00:00
210,browsed_pricing,2024-03-01 17:32:00
210,viewed_feature,2024-03-12 09:45:00
210,clicked_upgrade,2024-03-21 05:47:00
210,clicked_upgrade,2024-03-23 08:12:00
210,viewed_feature,2024-03-25 21:52:00
210,viewed_feature,2024-03-27 13:03:00
210,viewed_feature,2024-03-28 08:36:00
210,viewed_feature,2024-04-02 11:30:00
210,used_advanced_feature,2024-04-04 06:16:00
211,visited_homepage,2024-02-04 09:00:00
211,returned_visit,2024-02-21 01:35:00
211,used_advanced_feature,2024-02-23 05:29:00
211,browsed_pricing,2024-02-23 09:32:00
211,viewed_feature,2024-02-26 09:05:00
211,clicked_upgrade,2024-03-10 03:48:00
212,visited_homepage,2024-02-07 09:00:00
212,clicked_upgrade,2024-02-13 10:49:00
212,browsed_pricing,2024-02-18 05:22:00
212,viewed_feature,2024-02-20 20:11:00
212,browsed_pricing,2024-03-05 01:01:00
212,viewed_feature,2024-03-09 00:16:00
212,viewed_feature,2024-03-14 03:12:00
213,visited_homepage,2024-02-19 17:00:00
213,viewed_feature,2024-02-22 15:22:00
213,viewed_feature,2024-03-13 11:28:00
214,visited_homepage,2024-03-28 16:00:00
214,used_advanced_feature,2024-04-04 21:13:00
214,browsed_pricing,2024-04-06 19:19:00
214,viewed_feature,2024-04-10 06:56:00
214,viewed_feature,2024-04-10 21:50:00
214,viewed_feature,2024-04-12 09:36:00
214,browsed_pricing,2024-04-13 17:20:00
214,used_advanced_feature,2024-04-14 09:41:00
214,browsed_pricing,2024-04-17 04:57:00
214,clicked_upgrade,2024-04-20 01:34:00
214,viewed_feature,2024-04-21 05:07:00
214,clicked_upgrade,2024-04-27 08:33:00
215,visited_homepage,2024-03-26 20:00:00
215,viewed_feature,2024-03-28 19:20:00
215,clicked_upgrade,2024-03-28 20:25:00
215,browsed_pricing,2024-03-31 13:15:00
215,viewed_feature,2024-04-08 05:04:00
215,clicked_upgrade,2024-04-10 01:46:00
215,viewed_feature,2024-04-21 23:37:00
216,visited_homepage,2024-01-26 18:00:00
216,viewed_feature,2024-01-29 22:01:00
216,clicked_upgrade,2024-01-31 05:48:00
216,viewed_feature,2024-01-31 06:15:00
216,browsed_pricing,2024-02-07 05:54:00
216,used_advanced_feature,2024-02-13 06:10:00
216,used_advanced_feature,2024-02-18 16:09:00
216,viewed_feature,2024-02-22 10:40:00
216,used_advanced_feature,2024-02-23 15:49:00
216,viewed_feature,2024-02-26 20:11:00
216,clicked_upgrade,2024-02-28 08:21:00
216,clicked_upgrade,2024-02-28 18:20:00
217,visited_homepage,2024-01-18 19:00:00
217,used_advanced_feature,2024-01-23 16:20:00
217,viewed_feature,2024-01-25 02:38:00
217,viewed_feature,2024-02-28 10:57:00
218,visited_homepage,2024-02-28 18:00:00
218,browsed_pricing,2024-03-04 21:43:00
218,returned_visit,2024-03-11 07:57:00
218,viewed_feature,2024-03-11 17:08:00
218,viewed_feature,2024-03-21 08:36:00
218,viewed_feature,2024-03-25 05:32:00
219,visited_homepage,2024-03-07 12:00:00
219,clicked_upgrade,2024-03-13 11:48:00
219,viewed_feature,2024-03-16 14:57:00
219,used_advanced_feature,2024-03-18 13:12:00
219,used_advanced_feature,2024-03-23 10:12:00
219,viewed_feature,2024-03-23 14:58:00
219,returned_visit,2024-03-24 07:58:00
219,returned_visit,2024-03-26 07:24:00
219,viewed_feature,2024-04-03 08:04:00
219,viewed_feature,2024-04-03 09:32:00
219,browsed_pricing,2024-04-15 08:51:00
220,visited_homepage,2024-02-15 17:00:00
220,viewed_feature,2024-03-17 15:52:00
221,visited_homepage,2024-01-11 11:00:00
221,viewed_feature,2024-01-16 13:36:00
221,used_advanced_feature,2024-01-25 05:29:00
221,returned_visit,2024-01-27 03:02:00
221,returned_visit,2024-02-16 22:41:00
221,viewed_feature,2024-02-18 23:56:00
222,visited_homepage,2024-01-09 13:00:00
222,browsed_pricing,2024-01-09 15:29:00
222,returned_visit,2024-01-10 14:19:00
222,viewed_feature,2024-01-24 01:46:00
222,browsed_pricing,2024-02-10 06:44:00
222,browsed_pricing,2024-02-17 21:37:00
223,visited_homepage,2024-01-26 18:00:00
223,browsed_pricing,2024-02-01 08:37:00
223,returned_visit,2024-02-01 22:06:00
223,viewed_feature,2024-02-19 23:56:00
223,returned_visit,2024-02-20 08:25:00
224,visited_homepage,2024-03-08 12:00:00
224,clicked_upgrade,2024-03-19 23:21:00
224,returned_visit,2024-04-10 10:26:00
224,viewed_feature,2024-04-11 21:15:00
224,viewed_feature,2024-04-11 23:02:00
225,visited_homepage,2024-03-06 16:00:00
225,returned_visit,2024-03-29 10:18:00
225,browsed_pricing,2024-04-16 10:46:00
226,visited_homepage,2024-01-08 11:00:00
226,viewed_feature,2024-02-18 07:05:00
227,visited_homepage,2024-03-11 08:00:00
227,used_advanced_feature,2024-03-13 10:23:00
227,viewed_feature,2024-03-20 04:19:00
227,returned_visit,2024-03-24 10:14:00
227,viewed_feature,2024-04-06 23:58:00
227,viewed_feature,2024-04-15 15:52:00
227,browsed_pricing,2024-04-16 13:16:00
228,visited_homepage,2024-02-09 15:00:00
228,returned_visit,2024-02-15 05:26:00
228,viewed_feature,2024-02-15 07:37:00
228,viewed_feature,2024-02-28 09:11:00
228,viewed_feature,2024-02-28 22:32:00
228,returned_visit,2024-03-04 06:37:00
228,used_advanced_feature,2024-03-17 19:14:00
229,visited_homepage,2024-03-23 13:00:00
229,browsed_pricing,2024-04-23 20:50:00
229,viewed_feature,2024-05-01 21:27:00
230,visited_homepage,2024-02-08 17:00:00
230,viewed_feature,2024-02-27 13:23:00
230,used_advanced_feature,2024-03-11 18:30:00
231,visited_homepage,2024-01-06 13:00:00
231,viewed_feature,2024-01-06 21:17:00
231,browsed_pricing,2024-01-14 14:12:00
231,returned_visit,2024-02-02 14:16:00
231,viewed_feature,2024-02-03 07:04:00
232,visited_homepage,2024-01-10 08:00:00
232,viewed_feature,2024-01-15 16:51:00
232,viewed_feature,2024-01-26 19:27:00
232,clicked_upgrade,2024-01-28 05:18:00
232,viewed_feature,2024-02-12 07:28:00
232,clicked_upgrade,2024-02-12 09:31:00
232,clicked_upgrade,2024-02-13 10:02:00
232,used_advanced_feature,2024-02-13 15:25:00
233,visited_homepage,2024-02-10 08:00:00
233,viewed_feature,2024-02-13 10:24:00
233,used_advanced_feature,2024-02-15 14:28:00
233,viewed_feature,2024-02-18 19:03:00
233,used_advanced_feature,2024-02-19 18:51:00
233,browsed_pricing,2024-03-01 18:05:00
233,used_advanced_feature,2024-03-07 00:28:00
234,visited_homepage,2024-03-09 15:00:00
234,viewed_feature,2024-03-11 06:05:00
234,viewed_feature,2024-03-26 10:38:00
235,visited_homepage,2024-03-28 19:00:00
235,returned_visit,2024-04-05 05:17:00
235,viewed_feature,2024-04-29 00:15:00
236,visited_homepage,2024-01-22 15:00:00
236,used_advanced_feature,2024-01-24 22:56:00
236,used_advanced_feature,2024-01-28 21:04:00
236,viewed_feature,2024-01-31 16:47:00
236,browsed_pricing,2024-02-01 09:34:00
236,clicked_upgrade,2024-02-04 00:08:00
236,browsed_pricing,2024-02-09 07:59:00
236,viewed_feature,2024-02-11 08:56:00
236,used_advanced_feature,2024-02-15 04:58:00
236,viewed_feature,2024-02-18 01:16:00
236,viewed_feature,2024-02-20 16:20:00
236,used_advanced_feature,2024-02-21 00:08:00
237,visited_homepage,2024-03-30 12:00:00
237,returned_visit,2024-04-01 22:30:00
237,browsed_pricing,2024-04-02 17:31:00
237,browsed_pricing,2024-04-08 05:56:00
237,viewed_feature,2024-04-27 11:26:00
237,clicked_upgrade,2024-04-27 14:34:00
237,viewed_feature,2024-05-03 10:14:00
238,visited_homepage,2024-02-20 20:00:00
238,viewed_feature,2024-03-04 23:29:00
238,clicked_upgrade,2024-03-11 06:37:00
238,viewed_feature,2024-03-12 13:39:00
238,browsed_pricing,2024-03-21 21:16:00
239,visited_homepage,2024-02-06 17:00:00
239,viewed_feature,2024-02-08 00:05:00
239,browsed_pricing,2024-02-25 08:02:00
239,browsed_pricing,2024-02-26 11:33:00
239,viewed_feature,2024-03-06 03:57:00
239,viewed_feature,2024-03-10 03:26:00
240,visited_homepage,2024-02-14 13:00:00
240,clicked_upgrade,2024-02-16 04:56:00
240,viewed_feature,2024-02-16 21:24:00
240,browsed_pricing,2024-02-18 21:10:00
240,returned_visit,2024-02-22 09:43:00
240,browsed_pricing,2024-02-28 12:04:00
240,clicked_upgrade,2024-03-03 11:48:00
240,viewed_feature,2024-03-15 01:13:00
240,used_advanced_feature,2024-03-17 18:14:00
240,returned_visit,2024-03-18 06:01:00
240,returned_visit,2024-03-24 14:09:00
241,visited_homepage,2024-03-24 17:00:00
241,clicked_upgrade,2024-04-07 16:24:00
241,viewed_feature,2024-04-09 15:08:00
241,returned_visit,2024-04-12 01:03:00
241,returned_visit,2024-04-14 16:29:00
241,used_advanced_feature,2024-04-21 02:53:00
242,visited_homepage,2024-03-22 15:00:00
242,viewed_feature,2024-04-08 10:57:00
242,viewed_feature,2024-04-11 15:13:00
242,viewed_feature,2024-04-20 23:52:00
242,viewed_feature,2024-04-22 06:54:00
243,visited_homepage,2024-03-02 16:00:00
243,used_advanced_feature,2024-03-21 11:23:00
243,viewed_feature,2024-04-11 13:18:00
243,viewed_feature,2024-04-11 13:33:00
244,visited_homepage,2024-01-15 18:00:00
244,viewed_feature,2024-01-23 16:12:00
244,viewed_feature,2024-02-01 09:21:00
244,viewed_feature,2024-02-06 23:59:00
244,used_advanced_feature,2024-02-12 10:39:00
244,clicked_upgrade,2024-02-15 03:49:00
245,visited_homepage,2024-03-19 16:00:00
245,viewed_feature,2024-03-22 19:36:00
245,clicked_upgrade,2024-03-25 14:49:00
245,returned_visit,2024-03-26 12:14:00
245,viewed_feature,2024-04-11 23:16:00
245,viewed_feature,2024-04-12 22:08:00
245,clicked_upgrade,2024-04-17 09:46:00
246,visited_homepage,2024-01-24 09:00:00
246,returned_visit,2024-02-26 22:03:00
247,visited_homepage,2024-03-03 11:00:00
247,viewed_feature,2024-03-15 17:53:00
247,clicked_upgrade,2024-03-18 05:17:00
247,viewed_feature,2024-03-20 16:39:00
247,viewed_feature,2024-03-25 05:53:00
248,visited_homepage,2024-01-29 16:00:00
248,used_advanced_feature,2024-02-14 17:31:00
248,returned_visit,2024-02-17 02:20:00
248,clicked_upgrade,2024-02-18 06:50:00
248,viewed_feature,2024-02-18 09:21:00
248,used_advanced_feature,2024-02-22 08:26:00
248,used_advanced_feature,2024-02-24 08:40:00
248,viewed_feature,2024-03-07 12:03:00
249,visited_homepage,2024-03-21 17:00:00
249,viewed_feature,2024-04-14 01:33:00
249,viewed_feature,2024-04-19 13:38:00
249,returned_visit,2024-04-24 22:39:00
250,visited_homepage,2024-01-25 19:00:00
250,browsed_pricing,2024-02-20 14:30:00
250,used_advanced_feature,2024-03-05 20:30:00
251,visited_homepage,2024-01-16 14:00:00
251,browsed_pricing,2024-01-16 21:53:00
251,used_advanced_feature,2024-01-17 12:16:00
251,viewed_feature,2024-01-17 22:51:00
251,clicked_upgrade,2024-01-26 10:26:00
251,used_advanced_feature,2024-01-31 13:00:00
251,viewed_feature,2024-02-02 20:13:00
251,used_advanced_feature,2024-02-11 08:14:00
251,returned_visit,2024-02-15 12:48:00
251,viewed_feature,2024-02-22 02:30:00
251,viewed_feature,2024-02-25 00:56:00
252,visited_homepage,2024-02-19 15:00:00
252,viewed_feature,2024-02-22 14:17:00
252,returned_visit,2024-03-13 02:47:00
253,visited_homepage,2024-03-21 11:00:00
253,viewed_feature,2024-03-24 13:54:00
253,returned_visit,2024-03-28 00:05:00
253,viewed_feature,2024-04-03 11:42:00
253,browsed_pricing,2024-04-03 16:57:00
253,viewed_feature,2024-04-05 12:31:00
253,viewed_feature,2024-04-12 08:39:00
254,visited_homepage,2024-03-25 08:00:00
254,browsed_pricing,2024-03-31 03:55:00
254,viewed_feature,2024-04-11 21:12:00
254,browsed_pricing,2024-04-12 23:39:00
254,viewed_feature,2024-04-28 17:34:00
255,visited_homepage,2024-01-05 08:00:00
255,viewed_feature,2024-01-19 17:58:00
255,viewed_feature,2024-02-02 17:41:00
255,clicked_upgrade,2024-02-03 09:17:00
255,used_advanced_feature,2024-02-05 22:28:00
255,used_advanced_feature,2024-02-09 05:40:00
255,clicked_upgrade,2024-02-09 19:54:00
255,clicked_upgrade,2024-02-11 17:12:00
255,viewed_feature,2024-02-11 23:09:00
256,visited_homepage,2024-01-22 10:00:00
256,returned_visit,2024-02-04 09:43:00
256,viewed_feature,2024-02-05 16:58:00
256,viewed_feature,2024-02-12 01:35:00
256,browsed_pricing,2024-02-25 06:36:00
256,returned_visit,2024-02-26 11:29:00
256,viewed_feature,2024-03-01 11:58:00
257,visited_homepage,2024-02-02 09:00:00
257,viewed_feature,2024-03-01 20:02:00
257,browsed_pricing,2024-03-05 17:13:00
258,visited_homepage,2024-02-09 09:00:00
258,clicked_upgrade,2024-03-10 10:13:00
258,viewed_feature,2024-03-11 14:22:00
258,browsed_pricing,2024-03-14 03:02:00
258,viewed_feature,2024-03-21 04:55:00
259,visited_homepage,2024-01-02 19:00:00
259,viewed_feature,2024-01-13 08:58:00
259,returned_visit,2024-01-21 19:53:00
259,viewed_feature,2024-01-25 22:16:00
259,viewed_feature,2024-01-26 20:18:00
259,viewed_feature,2024-01-29 16:50:00
259,viewed_feature,2024-02-12 04:50:00
260,visited_homepage,2024-03-23 19:00:00
260,clicked_upgrade,2024-04-04 08:18:00
261,visited_homepage,2024-02-05 14:00:00
261,used_advanced_feature,2024-02-06 09:48:00
261,clicked_upgrade,2024-02-15 07:44:00
261,returned_visit,2024-02-21 11:23:00
261,browsed_pricing,2024-02-24 04:01:00
261,viewed_feature,2024-02-24 05:53:00
261,viewed_feature,2024-02-24 08:22:00
261,used_advanced_feature,2024-03-11 08:03:00
261,used_advanced_feature,2024-03-11 17:07:00
261,browsed_pricing,2024-03-12 06:21:00
261,browsed_pricing,2024-03-14 12:15:00
261,browsed_pricing,2024-03-14 17:27:00
262,visited_homepage,2024-02-28 15:00:00
262,viewed_feature,2024-02-28 16:19:00
262,browsed_pricing,2024-03-29 02:45:00
263,visited_homepage,2024-02-08 20:00:00
263,clicked_upgrade,2024-02-14 17:56:00
263,viewed_feature,2024-02-24 22:34:00
263,viewed_feature,2024-02-26 02:44:00
263,returned_visit,2024-02-27 06:06:00
263,viewed_feature,2024-03-02 04:58:00
263,viewed_feature,2024-03-11 08:19:00
264,visited_homepage,2024-01-02 13:00:00
264,returned_visit,2024-01-16 16:20:00
265,visited_homepage,2024-02-22 11:00:00
265,viewed_feature,2024-02-22 22:51:00
265,clicked_upgrade,2024-03-08 12:42:00
265,browsed_pricing,2024-03-13 10:07:00
265,clicked_upgrade,2024-03-16 15:48:00
265,viewed_feature,2024-03-24 09:58:00
265,viewed_feature,2024-03-24 15:05:00
265,viewed_feature,2024-03-28 14:40:00
265,used_advanced_feature,2024-03-29 18:22:00
265,returned_visit,2024-03-30 18:37:00
265,used_advanced_feature,2024-04-02 23:00:00
266,visited_homepage,2024-01-18 10:00:00
266,viewed_feature,2024-01-25 01:44:00
266,used_advanced_feature,2024-01-28 01:23:00
266,viewed_feature,2024-02-01 18:22:00
266,clicked_upgrade,2024-02-02 04:58:00
266,viewed_feature,2024-02-02 18:01:00
266,viewed_feature,2024-02-05 07:18:00
266,viewed_feature,2024-02-10 08:33:00
266,browsed_pricing,2024-02-19 02:20:00
266,clicked_upgrade,2024-02-26 18:07:00
267,visited_homepage,2024-02-15 12:00:00
267,viewed_feature,2024-02-20 06:07:00
267,viewed_feature,2024-02-20 18:56:00
267,returned_visit,2024-02-23 06:55:00
267,viewed_feature,2024-03-08 03:30:00
267,viewed_feature,2024-03-12 13:15:00
267,viewed_feature,2024-03-23 10:14:00
268,visited_homepage,2024-01-23 16:00:00
268,returned_visit,2024-01-23 16:51:00
268,browsed_pricing,2024-01-30 05:51:00
268,returned_visit,2024-02-14 03:31:00
268,viewed_feature,2024-02-28 06:24:00
269,visited_homepage,2024-02-23 17:00:00
269,browsed_pricing,2024-03-08 12:18:00
269,used_advanced_feature,2024-03-20 19:36:00
269,returned_visit,2024-03-27 09:31:00
269,returned_visit,2024-04-01 00:02:00
269,returned_visit,2024-04-01 03:12:00
269,returned_visit,2024-04-02 06:49:00
270,visited_homepage,2024-03-30 12:00:00
270,viewed_feature,2024-04-26 21:46:00
270,viewed_feature,2024-04-27 20:24:00
270,returned_visit,2024-05-01 07:43:00
270,viewed_feature,2024-05-06 19:26:00
270,viewed_feature,2024-05-07 18:37:00
270,viewed_feature,2024-05-10 02:09:00
271,visited_homepage,2024-03-15 12:00:00
271,browsed_pricing,2024-03-28 19:57:00
271,clicked_upgrade,2024-04-01 14:45:00
272,visited_homepage,2024-01-01 18:00:00
272,viewed_feature,2024-01-10 09:23:00
272,browsed_pricing,2024-01-18 00:52:00
272,used_advanced_feature,2024-01-21 03:09:00
272,returned_visit,2024-01-21 07:38:00
272,viewed_feature,2024-02-02 10:12:00
273,visited_homepage,2024-02-05 17:00:00
273,viewed_feature,2024-02-17 08:01:00
273,viewed_feature,2024-02-21 14:09:00
273,viewed_feature,2024-02-29 17:58:00
273,viewed_feature,2024-03-14 11:06:00
274,visited_homepage,2024-03-24 08:00:00
274,viewed_feature,2024-04-12 19:59:00
275,visited_homepage,2024-03-12 13:00:00
275,clicked_upgrade,2024-03-23 06:12:00
275,returned_visit,2024-03-25 09:56:00
275,viewed_feature,2024-03-30 16:24:00
275,viewed_feature,2024-04-05 14:16:00
275,browsed_pricing,2024-04-05 18:36:00
275,viewed_feature,2024-04-06 23:08:00
276,visited_homepage,2024-02-09 13:00:00
276,clicked_upgrade,2024-02-21 15:48:00
276,viewed_feature,2024-02-25 09:51:00
276,browsed_pricing,2024-03-06 04:48:00
276,viewed_feature,2024-03-11 16:10:00
276,viewed_feature,2024-03-19 00:25:00
277,visited_homepage,2024-03-28 19:00:00
277,viewed_feature,2024-04-10 21:31:00
277,viewed_feature,2024-04-23 10:56:00
278,visited_homepage,2024-03-24 19:00:00
278,browsed_pricing,2024-03-28 11:17:00
278,clicked_upgrade,2024-03-29 01:39:00
278,viewed_feature,2024-03-29 03:33:00
278,returned_visit,2024-04-17 20:13:00
278,viewed_feature,2024-04-26 00:12:00
278,viewed_feature,2024-04-27 15:16:00
279,visited_homepage,2024-03-19 09:00:00
279,viewed_feature,2024-04-06 00:25:00
279,viewed_feature,2024-04-06 03:04:00
279,viewed_feature,2024-04-11 11:57:00
279,viewed_feature,2024-04-19 01:05:00
279,viewed_feature,2024-04-19 02:10:00
280,visited_homepage,2024-01-30 18:00:00
280,viewed_feature,2024-02-08 14:30:00
280,returned_visit,2024-02-13 09:06:00
280,returned_visit,2024-02-25 13:31:00
281,visited_homepage,2024-01-20 17:00:00
281,viewed_feature,2024-01-22 12:01:00
281,viewed_feature,2024-01-27 20:10:00
281,used_advanced_feature,2024-02-19 13:10:00
281,browsed_pricing,2024-02-24 10:33:00
282,visited_homepage,2024-02-07 20:00:00
282,viewed_feature,2024-02-11 22:04:00
282,viewed_feature,2024-02-13 20:19:00
282,used_advanced_feature,2024-02-17 04:23:00
282,viewed_feature,2024-02-17 11:05:00
282,returned_visit,2024-02-23 10:14:00
282,browsed_pricing,2024-02-24 16:43:00
282,viewed_feature,2024-02-27 00:29:00
282,used_advanced_feature,2024-03-06 11:28:00
282,clicked_upgrade,2024-03-14 07:04:00
282,browsed_pricing,2024-03-16 18:02:00
282,viewed_feature,2024-03-19 03:25:00
283,visited_homepage,2024-01-02 20:00:00
283,clicked_upgrade,2024-01-12 22:45:00
283,viewed_feature,2024-01-16 09:35:00
283,browsed_pricing,2024-02-01 03:03:00
283,clicked_upgrade,2024-02-09 04:20:00
284,visited_homepage,2024-01-06 15:00:00
284,viewed_feature,2024-01-13 18:26:00
284,browsed_pricing,2024-01-20 13:47:00
284,viewed_feature,2024-02-04 05:30:00
284,viewed_feature,2024-02-10 14:13:00
285,visited_homepage,2024-03-22 15:00:00
285,viewed_feature,2024-03-24 03:50:00
285,browsed_pricing,2024-04-21 02:06:00
286,visited_homepage,2024-02-05 13:00:00
286,browsed_pricing,2024-02-09 00:36:00
286,viewed_feature,2024-02-23 16:50:00
286,browsed_pricing,2024-03-11 09:41:00
286,viewed_feature,2024-03-14 16:48:00
287,visited_homepage,2024-03-18 18:00:00
287,viewed_feature,2024-03-22 00:13:00
287,clicked_upgrade,2024-04-03 17:34:00
287,viewed_feature,2024-04-15 16:32:00
287,returned_visit,2024-04-16 13:12:00
287,returned_visit,2024-04-24 03:23:00
288,visited_homepage,2024-01-26 10:00:00
288,used_advanced_feature,2024-02-02 23:51:00
288,returned_visit,2024-02-16 15:31:00
288,viewed_feature,2024-02-22 17:08:00
288,browsed_pricing,2024-02-28 07:59:00
288,viewed_feature,2024-03-05 00:44:00
289,visited_homepage,2024-03-11 13:00:00
289,viewed_feature,2024-03-23 19:08:00
289,browsed_pricing,2024-03-25 08:08:00
289,clicked_upgrade,2024-03-25 10:54:00
289,browsed_pricing,2024-03-31 11:01:00
289,viewed_feature,2024-04-15 03:11:00
289,viewed_feature,2024-04-20 02:24:00
290,visited_homepage,2024-02-28 16:00:00
290,viewed_feature,2024-03-02 05:22:00
290,viewed_feature,2024-03-08 01:06:00
290,browsed_pricing,2024-03-16 13:11:00
290,viewed_feature,2024-03-25 13:39:00
290,returned_visit,2024-04-02 08:10:00
291,visited_homepage,2024-01-30 16:00:00
291,browsed_pricing,2024-02-17 07:51:00
291,used_advanced_feature,2024-02-20 09:19:00
291,used_advanced_feature,2024-02-23 14:03:00
291,viewed_feature,2024-02-29 13:13:00
291,used_advanced_feature,2024-03-01 09:04:00
291,viewed_feature,2024-03-01 13:34:00
291,used_advanced_feature,2024-03-03 10:56:00
291,browsed_pricing,2024-03-06 15:31:00
291,returned_visit,2024-03-07 05:39:00
291,clicked_upgrade,2024-03-08 14:44:00
292,visited_homepage,2024-03-22 15:00:00
292,returned_visit,2024-03-27 14:02:00
292,returned_visit,2024-03-30 10:48:00
292,viewed_feature,2024-04-04 16:05:00
292,viewed_feature,2024-04-07 23:07:00
292,returned_visit,2024-04-15 18:12:00
292,clicked_upgrade,2024-04-26 09:40:00
293,visited_homepage,2024-01-22 15:00:00
293,clicked_upgrade,2024-02-04 02:19:00
293,viewed_feature,2024-02-10 03:03:00
293,viewed_feature,2024-02-10 17:08:00
293,viewed_feature,2024-02-20 04:27:00
294,visited_homepage,2024-01-17 08:00:00
294,used_advanced_feature,2024-02-03 14:43:00
294,returned_visit,2024-02-10 21:07:00
294,used_advanced_feature,2024-02-18 10:55:00
294,used_advanced_feature,2024-02-21 18:48:00
295,visited_homepage,2024-01-31 17:00:00
295,used_advanced_feature,2024-02-18 10:06:00
295,used_advanced_feature,2024-02-20 01:51:00
295,viewed_feature,2024-02-27 15:43:00
295,viewed_feature,2024-02-28 17:37:00
295,browsed_pricing,2024-03-01 04:33:00
295,viewed_feature,2024-03-01 15:50:00
296,visited_homepage,2024-02-25 10:00:00
296,viewed_feature,2024-03-18 19:38:00
296,viewed_feature,2024-03-25 14:36:00
296,returned_visit,2024-04-04 13:35:00
297,visited_homepage,2024-03-21 08:00:00
297,viewed_feature,2024-03-22 18:02:00
297,used_advanced_feature,2024-03-25 11:35:00
297,clicked_upgrade,2024-03-29 20:57:00
297,clicked_upgrade,2024-04-03 02:30:00
297,browsed_pricing,2024-04-06 11:20:00
297,used_advanced_feature,2024-04-14 16:11:00
297,viewed_feature,2024-04-19 02:04:00
297,browsed_pricing,2024-04-19 03:42:00
297,returned_visit,2024-04-21 12:14:00
297,clicked_upgrade,2024-04-25 12:10:00
298,visited_homepage,2024-01-31 13:00:00
298,viewed_feature,2024-02-19 15:19:00
298,viewed_feature,2024-02-24 02:16:00
299,visited_homepage,2024-01-13 14:00:00
299,browsed_pricing,2024-01-14 12:45:00
299,browsed_pricing,2024-01-19 10:40:00
299,clicked_upgrade,2024-01-20 13:16:00
299,used_advanced_feature,2024-01-22 13:43:00
299,clicked_upgrade,2024-02-12 05:12:00
299,used_advanced_feature,2024-02-14 18:31:00
300,visited_homepage,2024-03-24 08:00:00
300,browsed_pricing,2024-04-01 23:12:00
301,visited_homepage,2024-01-17 08:00:00
301,viewed_feature,2024-02-05 04:57:00
301,returned_visit,2024-02-13 15:25:00
301,clicked_upgrade,2024-02-13 23:33:00
301,returned_visit,2024-02-20 05:07:00
302,visited_homepage,2024-02-08 17:00:00
302,viewed_feature,2024-02-15 19:28:00
303,visited_homepage,2024-01-08 15:00:00
303,browsed_pricing,2024-01-19 01:26:00
303,used_advanced_feature,2024-01-26 13:33:00
303,browsed_pricing,2024-02-02 07:45:00
303,browsed_pricing,2024-02-03 19:58:00
303,viewed_feature,2024-02-04 20:45:00
303,browsed_pricing,2024-02-10 02:20:00
303,viewed_feature,2024-02-13 03:47:00
303,used_advanced_feature,2024-02-15 10:14:00
304,visited_homepage,2024-02-07 18:00:00
304,returned_visit,2024-02-08 08:04:00
304,clicked_upgrade,2024-02-10 12:19:00
304,browsed_pricing,2024-02-12 22:11:00
304,used_advanced_feature,2024-03-09 12:51:00
304,viewed_feature,2024-03-13 17:30:00
304,viewed_feature,2024-03-13 20:22:00
305,visited_homepage,2024-01-15 08:00:00
305,browsed_pricing,2024-01-23 15:50:00
306,visited_homepage,2024-01-01 10:00:00
306,returned_visit,2024-01-09 10:48:00
306,viewed_feature,2024-01-13 11:32:00
306,clicked_upgrade,2024-01-24 04:33:00
306,returned_visit,2024-02-01 22:22:00
306,viewed_feature,2024-02-03 14:05:00
306,used_advanced_feature,2024-02-10 18:03:00
307,visited_homepage,2024-01-03 14:00:00
307,used_advanced_feature,2024-01-04 03:52:00
307,used_advanced_feature,2024-01-07 13:59:00
307,used_advanced_feature,2024-01-09 21:34:00
307,viewed_feature,2024-01-14 07:46:00
307,viewed_feature,2024-01-22 03:17:00
307,browsed_pricing,2024-01-26 21:03:00
307,viewed_feature,2024-01-27 10:06:00
307,returned_visit,2024-02-07 15:20:00
307,browsed_pricing,2024-02-08 19:32:00
307,used_advanced_feature,2024-02-11 12:15:00
308,visited_homepage,2024-02-07 13:00:00
308,used_advanced_feature,2024-02-17 21:54:00
308,returned_visit,2024-02-18 01:46:00
308,viewed_feature,2024-02-29 02:30:00
308,returned_visit,2024-03-13 10:49:00
309,visited_homepage,2024-02-17 16:00:00
309,used_advanced_feature,2024-02-21 08:17:00
310,visited_homepage,2024-03-03 19:00:00
310,browsed_pricing,2024-03-12 23:49:00
310,browsed_pricing,2024-03-22 03:34:00
310,used_advanced_feature,2024-03-26 11:47:00
310,clicked_upgrade,2024-03-28 05:35:00
310,browsed_pricing,2024-03-31 00:01:00
310,viewed_feature,2024-04-01 18:10:00
310,returned_visit,2024-04-02 03:37:00
310,viewed_feature,2024-04-02 08:10:00
310,used_advanced_feature,2024-04-10 06:31:00
311,visited_homepage,2024-03-02 13:00:00
311,browsed_pricing,2024-03-07 23:18:00
311,viewed_feature,2024-03-10 03:56:00
311,used_advanced_feature,2024-03-11 20:31:00
311,returned_visit,2024-03-28 09:24:00
311,used_advanced_feature,2024-04-04 09:38:00
312,visited_homepage,2024-01-15 18:00:00
312,browsed_pricing,2024-01-21 21:35:00
312,returned_visit,2024-01-23 16:59:00
312,browsed_pricing,2024-01-24 12:05:00
312,browsed_pricing,2024-01-30 16:38:00
